 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
837,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.800,5,23,15,0.433,19.173,8,35,19,0.516,18.847,11,28,19,0.478,9.426,1,18,9,0.466,22.634,7,54,20,0.433,13.144,5,25,13,0.287,6.870,2,15,7,0.478,15.000,6,26,15
838,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.714,9,24,15,0.433,18.644,9,32,18,0.516,18.661,10,34,18,0.478,9.017,1,21,9,0.466,21.732,6,54,19,0.433,13.865,4,22,14,0.287,6.246,0,13,6,0.478,14.852,3,24,15
839,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.500,7,26,16,0.433,20.452,9,34,20,0.516,19.185,10,30,19,0.478,9.052,1,20,9,0.466,22.000,8,54,18,0.433,14.125,7,24,14,0.287,7.725,2,16,7,0.478,14.983,8,24,15
840,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.657,7,26,15,0.433,19.577,9,34,19,0.516,18.903,9,28,19,0.478,9.496,3,17,10,0.466,21.402,9,46,19,0.433,13.298,7,23,13,0.287,6.928,2,18,6,0.478,15.487,6,25,15
841,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.443,7,23,15,0.433,18.596,6,34,18,0.516,19.040,10,30,19,0.478,8.852,2,22,9,0.466,21.027,8,47,18,0.433,13.567,5,34,13,0.287,6.652,0,16,7,0.478,15.704,8,25,15
842,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.800,8,25,15,0.433,18.923,10,34,19,0.516,19.153,8,29,19,0.478,8.765,2,18,9,0.466,21.875,7,47,20,0.433,14.144,5,24,14,0.287,7.290,3,14,7,0.478,15.452,5,25,15
843,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.029,9,26,16,0.433,18.740,5,33,18,0.516,18.815,8,29,19,0.478,9.113,3,17,9,0.466,21.554,3,49,20,0.433,14.885,7,28,15,0.287,6.841,1,17,7,0.478,15.626,7,30,16
844,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.314,9,24,16,0.433,17.769,9,32,17,0.516,18.710,8,30,19,0.478,8.757,3,18,9,0.466,20.750,6,46,18,0.433,15.038,7,32,15,0.287,6.681,1,14,6,0.478,16.052,7,25,16
845,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.614,10,24,16,0.433,20.096,9,36,19,0.516,18.984,11,32,19,0.478,8.896,2,20,9,0.466,21.661,7,49,20,0.433,14.577,6,26,14,0.287,7.188,2,15,7,0.478,15.861,7,28,16
846,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.957,10,26,16,0.433,17.990,4,36,18,0.516,18.976,9,35,19,0.478,9.235,1,18,9,0.466,21.000,8,48,19,0.433,14.462,7,24,14,0.287,6.522,1,12,7,0.478,14.748,7,28,14
847,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.457,10,26,16,0.433,19.635,7,36,19,0.516,17.911,9,28,18,0.478,9.035,3,16,9,0.466,21.062,8,45,19,0.433,13.462,5,28,13,0.287,7.319,0,14,7,0.478,16.130,5,25,16
848,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.943,6,24,16,0.433,19.308,6,33,19,0.516,19.540,9,34,20,0.478,9.635,2,19,10,0.466,20.580,9,47,19,0.433,14.058,5,22,14,0.287,7.203,2,16,7,0.478,16.226,8,29,16
849,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.457,5,27,16,0.433,18.981,6,39,19,0.516,19.024,9,29,19,0.478,9.539,0,19,9,0.466,20.393,7,48,18,0.433,13.173,3,23,13,0.287,7.855,3,16,8,0.478,15.165,7,25,15
850,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.857,8,23,15,0.433,18.490,7,31,18,0.516,18.976,10,29,19,0.478,9.435,1,23,10,0.466,21.080,6,47,19,0.433,13.106,5,24,13,0.287,7.348,2,15,8,0.478,15.270,6,23,15
851,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.100,8,24,16,0.433,18.548,9,34,18,0.516,18.911,10,29,19,0.478,9.617,0,21,10,0.466,20.714,6,48,20,0.433,13.471,3,26,13,0.287,7.217,0,13,7,0.478,15.591,7,26,15
852,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.457,6,23,15,0.433,18.529,9,30,18,0.516,18.702,10,27,18,0.478,9.365,2,16,9,0.466,20.348,1,42,18,0.433,14.173,4,24,14,0.287,7.391,1,15,7,0.478,15.643,7,26,15
853,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.443,9,24,16,0.433,18.317,8,31,18,0.516,18.726,10,31,18,0.478,9.913,3,18,10,0.466,21.384,9,41,19,0.433,14.269,5,28,14,0.287,7.130,1,14,7,0.478,15.791,9,27,15
854,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.186,6,22,14,0.433,18.356,6,33,17,0.516,18.984,9,28,19,0.478,9.296,4,22,9,0.466,21.295,9,46,19,0.433,14.471,7,24,15,0.287,6.188,1,13,6,0.478,15.609,9,25,15
855,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.700,7,25,16,0.433,18.500,11,27,18,0.516,19.194,10,32,20,0.478,9.383,0,20,9,0.466,20.848,7,45,19,0.433,13.567,5,26,13,0.287,6.768,0,13,6,0.478,16.096,6,26,16
856,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.829,7,27,16,0.433,18.673,7,33,19,0.516,18.540,7,28,19,0.478,9.270,3,17,9,0.466,21.295,7,48,19,0.433,14.106,3,22,14,0.287,7.391,0,14,7,0.478,15.791,6,27,15
857,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.957,10,27,17,0.433,18.615,7,33,19,0.516,17.653,9,27,17,0.478,9.243,1,19,9,0.466,21.938,9,51,20,0.433,16.933,8,35,17,0.287,7.348,2,14,7,0.478,14.922,7,24,15
858,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.986,10,25,17,0.433,18.038,8,29,18,0.516,19.492,9,29,19,0.478,9.026,1,17,9,0.466,21.982,7,54,20,0.433,17.346,8,36,16,0.287,8.275,3,18,8,0.478,15.843,8,27,16
859,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.757,8,25,17,0.433,18.779,8,36,19,0.516,19.613,11,30,20,0.478,8.757,1,16,9,0.466,21.714,10,44,21,0.433,23.721,10,46,23,0.287,7.870,3,15,7,0.478,15.313,7,25,15
860,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.500,9,27,16,0.433,18.577,10,31,18,0.516,20.347,7,31,20,0.478,9.722,3,19,10,0.466,22.098,9,46,21,0.433,20.115,11,33,20,0.287,8.087,1,17,8,0.478,16.183,7,27,16
861,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.143,6,25,17,0.433,19.000,11,32,19,0.516,19.040,8,33,19,0.478,9.609,4,20,9,0.466,22.170,7,48,20,0.433,18.721,9,31,19,0.287,7.652,0,13,8,0.478,16.991,8,27,17
862,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.071,7,24,16,0.433,19.106,9,34,19,0.516,19.855,10,35,19,0.478,9.557,2,19,10,0.466,20.277,7,39,18,0.433,18.673,10,31,19,0.287,8.478,3,19,8,0.478,17.183,7,26,17
863,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.300,9,24,17,0.433,19.962,10,30,20,0.516,19.540,10,31,19,0.478,8.487,0,14,8,0.466,21.116,7,50,19,0.433,21.038,10,33,21,0.287,8.246,0,14,9,0.478,17.478,10,31,17
864,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.700,10,31,17,0.433,19.558,8,30,20,0.516,19.766,9,36,20,0.478,9.878,4,16,10,0.466,21.009,6,48,20,0.433,19.548,9,32,20,0.287,8.522,2,17,8,0.478,17.148,7,30,17
865,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.814,9,23,16,0.433,19.423,10,38,19,0.516,19.815,11,28,20,0.478,9.417,0,24,9,0.466,21.321,9,49,19,0.433,17.846,10,30,17,0.287,7.420,0,18,7,0.478,17.296,10,27,17
866,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.671,6,25,17,0.433,19.231,11,36,19,0.516,19.379,10,35,20,0.478,9.443,3,17,9,0.466,19.732,7,43,18,0.433,17.817,6,28,18,0.287,8.710,1,17,8,0.478,17.574,6,29,18
867,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.871,10,26,16,0.433,18.885,8,30,19,0.516,19.347,11,30,19,0.478,8.722,3,16,9,0.466,19.973,7,53,18,0.433,17.240,8,28,17,0.287,8.551,1,15,8,0.478,17.539,9,29,17
868,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.557,9,25,16,0.433,18.981,7,35,19,0.516,19.855,8,33,20,0.478,9.774,1,20,10,0.466,20.411,7,41,19,0.433,16.644,6,26,17,0.287,8.580,3,15,8,0.478,16.826,9,25,17
869,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.229,4,27,16,0.433,18.375,6,31,18,0.516,20.113,11,29,20,0.478,9.104,2,18,9,0.466,21.214,7,41,20,0.433,16.490,10,27,17,0.287,8.522,0,17,8,0.478,16.878,8,26,17
870,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.671,7,28,15,0.433,18.519,9,33,18,0.516,20.315,12,30,20,0.478,8.991,1,17,9,0.466,19.911,9,41,18,0.433,16.125,8,27,16,0.287,8.739,0,17,8,0.478,17.078,6,31,16
871,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.600,7,27,16,0.433,19.365,8,31,19,0.516,20.177,9,30,20,0.478,9.383,2,17,10,0.466,19.812,10,47,18,0.433,16.087,8,27,15,0.287,8.899,2,18,9,0.478,16.870,8,30,17
872,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.214,7,26,16,0.433,17.625,8,28,17,0.516,19.863,11,33,20,0.478,8.800,0,15,8,0.466,18.661,8,35,18,0.433,15.567,7,24,15,0.287,8.696,1,18,9,0.478,16.843,9,27,17
873,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.243,5,26,15,0.433,18.433,9,31,19,0.516,19.605,10,31,19,0.478,8.374,0,15,8,0.466,19.902,9,39,19,0.433,16.404,8,29,17,0.287,8.522,3,16,9,0.478,16.600,4,30,16
874,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.171,6,22,14,0.433,17.625,8,28,17,0.516,19.331,10,30,20,0.478,8.626,0,16,9,0.466,17.750,7,37,16,0.433,15.875,7,25,16,0.287,8.565,1,17,9,0.478,16.452,5,29,16
875,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.586,8,24,15,0.433,17.567,8,26,18,0.516,20.903,14,31,21,0.478,9.078,3,20,9,0.466,17.750,7,35,16,0.433,14.913,6,25,15,0.287,7.609,2,16,8,0.478,17.009,7,26,17
876,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.143,9,25,16,0.433,16.183,7,26,16,0.516,19.597,9,30,19,0.478,9.035,3,19,9,0.466,18.080,7,40,18,0.433,14.577,5,27,14,0.287,6.725,1,15,7,0.478,17.052,8,27,17
877,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.600,9,23,14,0.433,18.010,7,29,18,0.516,18.815,10,27,19,0.478,8.939,2,17,9,0.466,18.027,5,41,16,0.433,15.135,5,23,16,0.287,6.551,2,13,6,0.478,15.887,5,28,16
878,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.600,7,24,15,0.433,17.471,6,28,17,0.516,20.008,10,29,20,0.478,9.070,2,16,9,0.466,17.884,6,34,17,0.433,14.356,7,25,14,0.287,7.290,0,14,7,0.478,16.617,7,26,16
879,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.286,6,24,15,0.433,17.308,5,30,17,0.516,19.726,10,29,20,0.478,8.965,1,19,9,0.466,18.482,10,44,18,0.433,14.683,7,25,15,0.287,7.246,0,18,7,0.478,16.774,7,28,16
880,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.529,7,26,17,0.433,17.260,9,32,17,0.516,19.048,11,34,19,0.478,8.583,0,17,8,0.466,17.857,4,34,17,0.433,14.308,7,27,14,0.287,6.768,1,13,7,0.478,15.626,6,24,16
881,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.786,9,26,16,0.433,17.288,8,26,17,0.516,19.298,10,30,19,0.478,8.843,1,15,9,0.466,17.652,7,36,17,0.433,14.269,7,23,14,0.287,7.957,2,14,8,0.478,17.278,10,28,17
882,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.114,8,26,16,0.433,16.769,8,26,16,0.516,19.435,10,30,19,0.478,8.678,2,16,9,0.466,18.134,8,39,17,0.433,13.904,7,24,14,0.287,8.420,1,16,8,0.478,16.661,6,26,16
883,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.414,8,25,15,0.433,17.327,8,27,17,0.516,18.879,10,33,19,0.478,8.948,2,20,9,0.466,17.812,8,35,17,0.433,14.712,2,28,15,0.287,6.928,2,14,7,0.478,16.417,7,24,17
884,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.457,8,25,16,0.433,17.663,10,29,17,0.516,18.532,10,30,19,0.478,8.817,0,16,9,0.466,17.402,5,34,16,0.433,14.615,2,31,15,0.287,7.913,2,16,7,0.478,15.870,9,25,16
885,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.557,8,26,15,0.433,16.346,2,25,16,0.516,19.419,8,29,19,0.478,8.957,1,20,9,0.466,17.554,5,31,18,0.433,14.519,3,26,15,0.287,7.623,2,15,8,0.478,15.226,7,24,15
886,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.971,10,23,15,0.433,17.125,7,28,17,0.516,19.065,8,34,19,0.478,9.887,3,18,10,0.466,16.866,7,36,16,0.433,13.750,7,23,14,0.287,7.696,1,16,8,0.478,16.296,8,28,16
887,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.571,6,25,15,0.433,16.817,10,25,17,0.516,18.903,7,32,19,0.478,9.452,3,16,10,0.466,17.161,6,33,17,0.433,13.846,4,24,14,0.287,6.986,0,12,7,0.478,16.061,7,24,16
888,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.614,5,24,15,0.433,16.375,6,27,16,0.516,18.839,7,28,19,0.478,9.565,1,18,10,0.466,16.071,5,38,15,0.433,14.298,4,24,15,0.287,7.464,1,13,8,0.478,16.443,6,26,16
889,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.871,1,22,15,0.433,16.558,8,30,16,0.516,18.274,8,36,18,0.478,9.148,0,18,9,0.466,16.295,5,32,15,0.433,14.500,6,25,14,0.287,7.420,1,18,7,0.478,16.391,8,26,16
890,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.614,8,23,16,0.433,18.029,9,30,18,0.516,19.065,9,31,19,0.478,9.330,1,19,10,0.466,17.304,5,31,17,0.433,14.260,7,24,14,0.287,6.957,0,15,7,0.478,16.330,6,25,16
891,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.257,6,26,15,0.433,16.779,7,26,17,0.516,18.177,10,33,17,0.478,8.670,0,16,8,0.466,15.750,6,29,16,0.433,14.683,9,28,14,0.287,6.812,0,12,7,0.478,15.704,8,24,16
892,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.500,8,27,15,0.433,16.769,7,25,17,0.516,18.016,9,27,18,0.478,9.522,1,18,10,0.466,16.384,4,30,16,0.433,13.779,6,23,14,0.287,6.638,0,15,7,0.478,16.974,8,27,17
893,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.371,7,25,15,0.433,16.981,8,27,17,0.516,18.960,10,36,19,0.478,9.409,4,20,9,0.466,16.509,4,28,16,0.433,13.404,5,25,13,0.287,6.681,3,12,7,0.478,16.348,5,31,16
894,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.914,8,25,15,0.433,16.529,7,30,16,0.516,18.524,6,29,19,0.478,8.957,0,18,9,0.466,15.902,8,35,15,0.433,13.875,5,22,14,0.287,7.159,1,18,7,0.478,16.704,7,30,17
895,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.314,9,23,15,0.433,16.692,7,32,16,0.516,19.113,8,31,19,0.478,8.652,2,18,8,0.466,15.661,4,26,15,0.433,13.721,6,25,14,0.287,7.377,0,17,7,0.478,15.409,9,23,15
896,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.900,7,25,16,0.433,17.260,7,32,17,0.516,18.419,8,30,18,0.478,8.896,3,16,9,0.466,16.054,6,29,15,0.433,14.260,5,22,14,0.287,6.754,1,14,7,0.478,16.852,7,27,17
897,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.514,8,24,15,0.433,16.260,8,25,16,0.516,18.476,8,31,19,0.478,8.261,3,16,8,0.466,15.830,5,37,15,0.433,14.779,6,26,15,0.287,7.014,0,11,7,0.478,15.504,7,27,15
898,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.257,9,23,16,0.433,17.144,6,27,17,0.516,18.419,8,30,18,0.478,8.948,0,17,9,0.466,16.723,6,31,16,0.433,13.587,6,26,13,0.287,6.638,2,13,6,0.478,16.357,4,27,16
899,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.643,9,22,15,0.433,16.423,7,26,16,0.516,18.839,10,28,19,0.478,9.183,3,20,9,0.466,16.304,3,28,16,0.433,13.337,5,23,14,0.287,6.942,0,18,7,0.478,16.000,5,29,16
900,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.443,9,25,15,0.433,16.721,9,27,17,0.516,18.645,8,31,19,0.478,9.383,3,18,9,0.466,17.045,8,31,17,0.433,14.019,6,26,13,0.287,7.000,0,15,7,0.478,16.104,7,26,16
901,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.300,7,26,15,0.433,16.183,9,28,15,0.516,19.089,11,32,19,0.478,9.191,1,18,9,0.466,16.357,7,32,15,0.433,13.894,5,24,14,0.287,6.652,0,12,7,0.478,15.426,9,26,15
902,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.886,9,22,16,0.433,15.779,6,25,15,0.516,17.839,8,31,18,0.478,9.165,4,15,9,0.466,17.071,6,38,17,0.433,13.606,5,27,13,0.287,7.087,0,15,7,0.478,14.539,6,27,14
903,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.057,9,26,15,0.433,16.019,7,28,16,0.516,18.347,9,30,19,0.478,10.026,1,18,10,0.466,17.554,5,30,17,0.433,13.548,3,25,14,0.287,7.072,0,12,7,0.478,15.661,7,24,15
904,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.114,6,22,15,0.433,15.817,7,25,15,0.516,18.573,9,29,19,0.478,9.365,3,18,9,0.466,16.964,7,38,16,0.433,13.606,6,27,13,0.287,6.855,0,12,7,0.478,15.791,8,25,16
905,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.129,4,30,15,0.433,15.990,9,26,15,0.516,19.065,9,31,19,0.478,9.487,1,17,9,0.466,17.268,8,30,17,0.433,13.673,4,26,14,0.287,6.942,0,14,7,0.478,14.487,8,24,14
906,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.657,9,21,15,0.433,16.337,8,28,16,0.516,19.363,10,34,19,0.478,9.443,1,17,10,0.466,16.696,8,32,16,0.433,13.712,3,23,13,0.287,7.174,1,14,7,0.478,15.939,6,24,16
907,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.557,6,28,16,0.433,16.577,8,34,16,0.516,18.194,10,30,18,0.478,13.609,3,35,12,0.466,16.509,7,36,16,0.433,13.452,5,20,14,0.287,6.855,0,12,7,0.478,15.530,7,25,16
908,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.329,9,24,15,0.433,16.413,7,26,16,0.516,19.008,9,31,19,0.478,10.443,3,18,10,0.466,16.946,8,32,16,0.433,13.462,5,22,13,0.287,7.304,0,14,7,0.478,16.035,7,25,16
909,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.000,8,25,16,0.433,15.769,6,26,16,0.516,19.081,11,35,19,0.478,9.922,2,17,10,0.466,16.839,4,33,16,0.433,13.933,3,24,14,0.287,6.855,0,15,7,0.478,15.974,8,29,15
910,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.186,7,24,15,0.433,16.356,8,26,16,0.516,18.452,6,34,18,0.478,9.765,4,17,10,0.466,17.125,10,31,17,0.433,14.221,7,21,14,0.287,7.739,1,15,8,0.478,14.852,3,30,15
911,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.471,7,26,15,0.433,16.000,9,23,16,0.516,18.411,10,33,18,0.478,9.609,3,20,10,0.466,17.991,9,32,17,0.433,13.990,5,25,14,0.287,6.884,0,13,7,0.478,15.983,5,33,16
912,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.086,8,25,16,0.433,16.663,9,25,17,0.516,18.323,8,29,18,0.478,9.296,1,19,10,0.466,16.705,5,30,16,0.433,13.058,6,24,13,0.287,7.290,1,15,7,0.478,14.835,8,23,15
913,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.257,2,25,17,0.433,16.288,8,28,16,0.516,19.242,5,31,19,0.478,9.383,1,21,9,0.466,16.616,9,28,16,0.433,14.808,6,25,15,0.287,8.391,3,15,8,0.478,15.522,7,25,15
914,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.986,7,25,17,0.433,15.990,5,29,16,0.516,19.903,9,30,20,0.478,10.096,4,18,10,0.466,17.268,9,32,17,0.433,15.279,5,28,16,0.287,8.406,0,16,8,0.478,17.017,10,25,17
915,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.114,9,29,18,0.433,16.817,7,28,17,0.516,19.113,7,30,18,0.478,9.652,3,19,10,0.466,16.196,7,30,16,0.433,15.067,8,26,15,0.287,8.145,3,15,8,0.478,15.687,7,27,15
916,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.057,7,29,18,0.433,16.490,5,27,17,0.516,18.758,9,30,19,0.478,9.704,4,19,10,0.466,16.536,6,40,16,0.433,14.413,6,24,14,0.287,8.246,0,16,8,0.478,16.165,8,26,16
917,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.686,8,27,18,0.433,16.750,6,25,17,0.516,19.960,7,36,20,0.478,9.209,3,19,9,0.466,16.259,4,31,15,0.433,15.269,6,29,15,0.287,9.536,2,23,10,0.478,16.070,6,23,16
918,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.343,10,24,16,0.433,16.635,6,26,16,0.516,19.153,8,33,19,0.478,9.896,2,19,10,0.466,16.000,6,33,15,0.433,15.798,8,28,15,0.287,8.536,1,15,8,0.478,15.617,7,25,15
919,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.814,9,28,18,0.433,16.827,8,27,17,0.516,19.153,9,30,19,0.478,9.930,1,17,10,0.466,16.134,5,30,16,0.433,15.567,6,27,15,0.287,8.478,0,15,9,0.478,15.835,9,25,16
920,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.243,8,29,17,0.433,16.452,7,26,16,0.516,19.000,11,38,19,0.478,9.748,2,18,10,0.466,16.009,7,28,15,0.433,16.433,6,35,16,0.287,8.058,3,17,8,0.478,15.896,8,26,16
921,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.300,11,26,17,0.433,16.644,7,26,17,0.516,19.129,8,30,19,0.478,9.643,3,19,10,0.466,16.161,7,30,16,0.433,15.904,7,26,16,0.287,6.899,0,14,6,0.478,15.678,7,26,15
922,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.486,8,31,17,0.433,16.337,7,26,16,0.516,18.992,10,29,19,0.478,9.017,1,16,9,0.466,16.964,6,40,16,0.433,15.365,4,30,15,0.287,7.565,3,14,7,0.478,14.930,6,23,15
923,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.143,10,25,15,0.433,17.625,8,33,17,0.516,18.411,7,30,18,0.478,10.252,0,23,10,0.466,16.777,7,31,16,0.433,15.000,5,28,15,0.287,7.348,1,17,8,0.478,15.557,8,24,15
924,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.329,10,27,17,0.433,16.308,8,30,16,0.516,18.871,8,37,19,0.478,10.165,4,19,10,0.466,17.241,6,33,16,0.433,15.442,7,25,15,0.287,7.261,0,16,7,0.478,16.130,3,24,16
925,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.671,8,25,16,0.433,17.029,7,26,17,0.516,18.911,8,31,19,0.478,10.400,2,17,10,0.466,16.098,6,29,15,0.433,14.798,7,23,15,0.287,6.768,0,13,7,0.478,15.765,9,26,16
